,theta_1,theta_2,theta_3,theta_4,theta_5,p_x,p_y,p_z,Roll,Pich,Yaw
969,20,48,96,36,0,39.1808208370291,14.2606525387956,6.25758956528033,3.141592653589793,-1.361356816555577,0.3490658503988657
970,20,48,108,36,0,35.227355918933,12.8217089863929,0.466890015108799,3.141592653589793,-1.1519173063162578,0.3490658503988672
971,20,60,12,0,0,31.0932089400203,11.3170025419872,52.3416709853061,0.0,-0.7330382858376188,-2.7925268031909276
972,20,60,24,0,0,35.8254163764364,13.0393851912158,46.7487263506489,0.0,-0.9424777960769386,-2.792526803190927
973,20,60,24,12,0,33.4593126582283,12.1781938666015,49.5451986679775,0.0,-0.7330382858376188,-2.7925268031909276
974,20,60,36,0,0,39.3615028978457,14.3264154307987,40.2309764188487,0.0,-1.151917306316258,-2.792526803190926
975,20,60,36,12,0,37.5934596371411,13.6829003110073,43.4898513847488,0.0,-0.9424777960769379,-2.792526803190927
976,20,60,48,0,0,41.5469245552371,15.1218438634099,33.0732781375592,0.0,-1.361356816555577,-2.792526803190928
977,20,60,48,12,0,40.4542137265414,14.7241296471043,36.652127278204,0.0,-1.1519173063162578,-2.7925268031909285
978,20,60,60,0,0,42.2861679353659,15.3909064496551,25.5884572681199,3.141592653589793,-1.5707963267948966,0.3490658503988666
979,20,60,60,12,0,41.9165462453015,15.2563751565325,29.3308677028396,0.0,-1.361356816555577,-2.792526803190928
980,20,60,72,0,0,41.5469245552371,15.1218438634099,18.1036363986806,3.141592653589793,-1.361356816555577,0.3490658503988657
981,20,60,72,12,0,41.9165462453015,15.2563751565325,21.8460468334002,3.141592653589793,-1.5707963267948966,0.3490658503988659
982,20,60,72,36,0,40.4542137265414,14.7241296471043,29.1673064087646,0.0,-1.151917306316258,-2.792526803190926
983,20,60,72,48,0,38.6861704658367,14.0806145273128,32.4261813746647,0.0,-0.9424777960769379,-2.792526803190927
984,20,60,72,60,0,36.3200667476287,13.2194232026985,35.2226536919933,0.0,-0.7330382858376188,-2.7925268031909276
985,20,60,84,0,0,39.3615028978457,14.3264154307987,10.9459381173911,3.141592653589793,-1.1519173063162578,0.3490658503988672
986,20,60,84,12,0,40.4542137265414,14.7241296471043,14.5247872580358,3.141592653589793,-1.361356816555577,0.3490658503988657
